idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude,,,,
4383,PUNTOS DE MEDIDA URBANOS,"18005",Alberto Aguilera O-E - Gta. Ruiz JimÈnez-Vallehermoso,447590616144863.00,440162620814433.00,31,62.663.484.536.796,-19.005.173.133.581,,,,
4405,PUNTOS DE MEDIDA URBANOS,"19003",Eloy Gonzalo. 27 E-O - Santisima Trinidad-Gral.Alvarez Castro,447643387586899.00,440703732536735.00,31,-27.018.829.244.080,-82.630.052.305.900,,,,
4677,PUNTOS DE MEDIDA URBANOS,"35043",Roberto Domingo N-S - MartÌnez Izquierdo-Av.Toreros,447641259880126.00,444028805457586.00,31,-26.643.289.940.502,82.583.211.183.003,,,,
5080,PUNTOS DE MEDIDA URBANOS,"2058",Reina Cristina O-E - Andres Torrejon-Gutenberg,447336501001608.00,442277603923127.00,31,59.345.370.969.085,16.697.184.234.430,,,,
3411,PUNTOS DE MEDIDA URBANOS,"97028",Av.Pablo Iglesias S-N  - San Francisco de Sales-Reina Victoria,447772167809952.00,440120058103993.00,31,42.431.607.977.388,91.450.926.041.425,,,,
7003,PUNTOS DE MEDIDA URBANOS,"97098",MÈndez Alvaro S-N - Estrella Naos -Repsol,447238227350753.00,44214917617348.00,31,-51.021.508.642.288,-13.124.757.124.614,,,,
4006,PUNTOS DE MEDIDA URBANOS,"8005",Jose Ortega y Gasset 45 O-E - Ppe. Vergara-Gral. Diaz Polier,447591175551601.00,442613664632072.00,31,52.137.163.995.212,-13.683.488.769.979,,,,
4679,PUNTOS DE MEDIDA URBANOS,"35046",Pl.Venecia E-O - Av.Brasilia-Av.Bruselas,447710906564241.00,444001204672257.00,31,13.877.020.131.358,45.767.271.960.449,,,,
5427,PUNTOS DE MEDIDA URBANOS,"43016",Av.IlustraciÛn E-O - Arzobispo Morcillo-Ginzo de Limia,448177678682593.00,440525505275304.00,31,-23.822.293.301.443,-73.859.490.441.099,,,,
5457,PUNTOS DE MEDIDA URBANOS,"60010",P∫Castellana S-N - Raimundo Fern·ndez Villaverde-San Ju·n de la Cruz,447767371739233.00,441476016515001.00,31,37.165.092.891.952,90.345.083.271.790,,,,
5460,PUNTOS DE MEDIDA URBANOS,"60013",P∫Castellana S-N - Hermanos PinzÛn-Pl.de Lima,447815347867442.00,441530537358678.00,31,-40.567.711.942.499,53.604.911.965.319,,,,
5463,PUNTOS DE MEDIDA URBANOS,"60016",P∫Castellana S-N - Ju·n Gris- Sor Angela de la Cruz,447894434950701.00,441595248703468.00,31,90.747.568.713.334,-29.819.819.917.954,,,,
3451,PUNTOS DE MEDIDA URBANOS,"60088",MÈndez Casariego E-O(Entrada Pl.Quito) - MÈndez Casariego E-O(Entrada Pl.Quito),447808727921608.00,441775555988689.00,31,63.574.040.585.781,19.319.423.386.147,,,,
5605,PUNTOS DE MEDIDA URBANOS,"61099",Colombia O-E - Chile-Puerto Rico,447891281166447.00,442847596753734.00,31,87.442.832.907.991,-19.508.599.973.779,,,,
7092,PUNTOS DE MEDIDA URBANOS,"61121",Acceso M-30 N-E(T˙nel) - M-30 Norte-Pl.JosÈ M™Soler,447924764710545.00,443542426618306.00,31,-54.036.813.276.233,14.592.886.988.239,,,,
7094,PUNTOS DE MEDIDA URBANOS,"62085",Sor Angela de la Cruz O-E(Giro Izqda) - Capit·n Haya-Orense,447917040537293.00,441310524691784.00,31,-12.148.569.755.688,28.121.966.615.300,,,,
3425,PUNTOS DE MEDIDA URBANOS,"63002",Bravo Murillo N-S - Navarra-Castilla,447853931723895.00,440497789155865.00,31,-12.155.579.231.106,26.426.702.837.651,,,,
5812,PUNTOS DE MEDIDA URBANOS,"41001",Av. Ciudad de Barcelona - Seco-M-30,447247906210216.00,443184221328681.00,31,-76.044.474.908.058,-24.413.923.324.065,,,,
4413,PUNTOS DE MEDIDA URBANOS,"19011",Sagasta. 13 E-O - Francisco de Rojas-Gta. Bilbao,447577533306226.00,440717635397732.00,31,17.935.489.325.875,57.343.712.056.215,,,,
4447,PUNTOS DE MEDIDA URBANOS,"21025",Gral. MartÌnez Campos. 36 O-E - Zurbano-Miguel Angel,447648736126031.00,441329900737986.00,31,-26.652.767.012.915,65.995.239.841.035,,,,
5357,PUNTOS DE MEDIDA URBANOS,"88001",C/. PeÒaranda de Bracamonte -  La Adrada-Av. Ensanche de Vallecas,446914609680391.00,448404371570667.00,31,-77.263.024.322.814,24.842.103.010.183,,,,
4767,PUNTOS DE MEDIDA URBANOS,"24037",GIRO CEBREROS E-N(PALMIPEDOS-CARLINA),447309294410057.00,436471213270272.00,31,-10.705.502.330.888,-34.950.037.969.340,,,,
4835,PUNTOS DE MEDIDA URBANOS,"26028",VILLAFUERTE N-S(VILLAJOYOS-CRA.VILLAVER),446757769772043.00,441563147446726.00,31,-19.328.275.016.958,-48.906.642.422.690,,,,
5052,PUNTOS DE MEDIDA URBANOS,"49020",GRAL. RICARDOS O-E(NTRA.SRA.LUZ-BLASON),447075138731427.00,437160935432375.00,31,-37.451.651.120.264,34.091.035.824.056,,,,
5105,PUNTOS DE MEDIDA URBANOS,"51006",OCA S-N (GRAL.RICARDOS-PL.ALMODOVAR),447142884934257.00,437862133467478.00,31,-37.789.352.565.476,35.055.618.347.715,,,,
3481,PUNTOS DE MEDIDA URBANOS,"51024",CASTROJERIZ N-S(AV.PZA TOROS-M.GRANDES),44710906883454.00,437279685268897.00,31,26.083.565.393.077,-58.583.010.975.290,,,,
4025,PUNTOS DE MEDIDA URBANOS,"9009",Alcala O-E - Almeria-Puente Ventas,447599811437249.00,443880466185815.00,31,44.567.732.384.526,84.150.774.061.734,,,,
4077,PUNTOS DE MEDIDA URBANOS,"10033", Maiquez S-N - Ibiza-O¬¥Donnell,447492511987663.00,443028623002516.00,31,75.218.505.453.877,24.091.219.811.445,,,,
4215,PUNTOS DE MEDIDA URBANOS,"14019",P∫ Acacias O-E - PeÒuelas-Gta. Embajadores,447308972143093.00,440313208790271.00,31,-39.810.237.385.989,-50.221.251.458.296,,,,
5684,PUNTOS DE MEDIDA URBANOS,"62074",Bravo Murillo S-N - Conde Vallellano-MarquÈs de Viana,447943993832175.00,440934826800564.00,31,-22.516.662.556.508,49.508.198.353.900,,,,
4103,PUNTOS DE MEDIDA URBANOS,"11032",Embajadores N-S - Bronce-Planetario,447118446145173.00,441486691056532.00,31,-29.397.888.692.058,89.283.367.972.204,,,,
4373,PUNTOS DE MEDIDA URBANOS,"17042",Princesa S-N - Seneca-P∫ Moret,447661480809767.00,438948925121229.00,31,43.186.587.426.250,-86.921.290.576.347,,,,
4404,PUNTOS DE MEDIDA URBANOS,"19002",Bravo Murillo. 11 N-S - Fern·ndez de los Rios-Gta.Quevedo,447646358518974.00,440370872740065.00,31,33.640.972.872.969,10.018.246.327.660,,,,
4412,PUNTOS DE MEDIDA URBANOS,"19010",Francisco de Rojas. 5 N-S - Luchana-Sagasta,447583873495949.00,440762783871825.00,31,-69.336.696.963.558,21.779.048.907.239,,,,
10023,PUNTOS DE MEDIDA URBANOS,"20007", Melendez ValdÈs O-E - Galileo-Vallehermoso,447625187555183.00,439970364234836.00,31,-38.422.351.463.595,-30.727.520.083.684,,,,
4427,PUNTOS DE MEDIDA URBANOS,"21002",Gral. Martinez Campos E-O - Fdez.de la Hoz-Modesto Lafuente,447648774975386.00,441161390626892.00,31,-16.570.421.336.784,38.000.610.164.121,,,,
5474,PUNTOS DE MEDIDA URBANOS,"60028",Alberto Alcocer E-O - P∫Castellana-Doctor Fleming,447913362120177.00,441680917881401.00,31,-32.488.170.511.588,79.601.828.499.247,,,,
5658,PUNTOS DE MEDIDA URBANOS,"62042",Sor Angela de la Cruz O-E - Infanta Mercedes-Orense,44792196416966.00,441125483421666.00,31,26.243.270.358.651,65.003.380.981.879,,,,
7027,PUNTOS DE MEDIDA URBANOS,"40032",Av. Pablo Neruda - Candilejas-Romeo y Julieta,447051896062023.00,443862463981982.00,31,-40.155.432.232.464,90.898.233.535.733,,,,
5836,PUNTOS DE MEDIDA URBANOS,"41026",C/. Pio Felipe - Pio Felipe-Av. Albufera,447170580309316.00,444585203835758.00,31,41.757.352.339.579,-52.933.812.289.145,,,,
6159,PUNTOS DE MEDIDA URBANOS,"53029",Av. Trece Rosas  - Av. Trece Rosas-Pl. AgustÌn Gonz·lez,447550346175286.00,445231322211688.00,31,21.450.749.073.217,-68.389.135.987.656,,,,
6929,PUNTOS DE MEDIDA URBANOS,"57021",Playa de Riazor - Arroyomolino - Av. LogroÒo,448092725569435.00,450655016098562.00,31,-38.094.616.637.126,94.927.170.534.356,,,,
6487,PUNTOS DE MEDIDA URBANOS,"68005",Ronda del Sur - Cooperativa ElÈctrica-Av. EntrevÌas,446988430166724.00,444029024473515.00,31,-45.820.306.702.486,11.100.945.891.248,,,,
4768,PUNTOS DE MEDIDA URBANOS,"24038",CEBREROS E-O(PALMIPEDOS-CARLINA),447309150525685.00,436477165270563.00,31,41.820.986.028.048,82.786.264.275.371,,,,
5058,PUNTOS DE MEDIDA URBANOS,"49027",BLASA PEREZ N-S(TOBOSO-GRAL.RICARDOS),447175288242511.00,438396525874108.00,31,-47.210.455.683.139,-10.133.989.485.903,,,,
5059,PUNTOS DE MEDIDA URBANOS,"49028",PEDRO DIEZ N-S(V.LLAGUNO-GRAL.RICARDOS),447159495844859.00,438205382021049.00,31,21.524.385.058.525,53.518.835.982.531,,,,
3686,PUNTOS DE MEDIDA URBANOS,"49030",OCA N-S(MATILDE FERNANDEZ-GRAL.RICARDOS),447138477988722.00,437929040850385.00,31,-11.922.418.940.975,26.188.549.760.648,,,,
4952,PUNTOS DE MEDIDA URBANOS,"38034",AV. POBLADOS E-O(BELZUNEGUI-ALISEDA),446971014873066.00,437291537349279.00,31,96.576.951.492.543,25.473.403.697.432,,,,
5054,PUNTOS DE MEDIDA URBANOS,"49022",G.RICARDOS O-E(PL.TOROS-CLARA CAMPOAMOR),447104144538558.00,437645691638804.00,31,51.279.244.957.406,11.122.243.415.017,,,,
5055,PUNTOS DE MEDIDA URBANOS,"49023",C.CAMPOAMOR S-N(A. ABELLAN-G.RICARDOS),447108041337269.00,437766459646118.00,31,10.618.617.235.231,-22.952.361.203.579,,,,
5056,PUNTOS DE MEDIDA URBANOS,"49025",CASTRO ORO S-N(FERREIRA-GRAL.RICARDOS),447144910876688.00,438163401418517.00,31,16.550.537.735.066,-41.902.860.740.493,,,,
5057,PUNTOS DE MEDIDA URBANOS,"49026",C.VIEJO LEGANES S-N(RADIO-GRAL.RICARDOS),447180520115374.00,438677499419256.00,31,-80.335.611.817.076,-25.993.959.176.579,,,,
5078,PUNTOS DE MEDIDA URBANOS,"50015",VIA E-O(MERCEDES DOMINGO-PORTALEGRE),447114561284402.00,438829300995916.00,31,-19.248.223.319.644,41.271.294.072.004,,,,
3687,PUNTOS DE MEDIDA URBANOS,"50028", LUIS GOMEZ S-N,447117275156744.00,438171229144564.00,31,39.953.960.110.485,-11.573.504.198.895,,,,
5094,PUNTOS DE MEDIDA URBANOS,"50033", GUADALETE E-O,447140338773249.00,439335246059979.00,31,92.608.821.472.615,21.516.405.617.864,,,,
3576,PUNTOS DE MEDIDA URBANOS,"51001",OCA O-E (ALFARO-PL. ALMODOVAR),447146517962623.00,437619961465816.00,31,-44.277.245.092.568,10.552.682.964.750,,,,
5268,PUNTOS DE MEDIDA URBANOS,"84033",SALIDA NISSAN(FACTORIA-C.B?.FORTUNA,446883926622152.00,434623675969354.00,31,27.778.017.942.238,-60.065.952.133.247,,,,
5343,PUNTOS DE MEDIDA URBANOS,"87008",CIRCULO O-E(SAL.CARREFOUR-AV. OROVILLA),446838993549591.00,441472214780012.00,31,-28.972.800.999.210,-71.412.728.529.218,,,,
5344,PUNTOS DE MEDIDA URBANOS,"87009",AV. OROVILLA S-N(UNANIMIDAD-CIRCULO),4468340889812.00,441546239806268.00,31,-17.101.674.047.549,36.939.710.736.924,,,,
5345,PUNTOS DE MEDIDA URBANOS,"87010",ROSALES O-E(AV.ANDALUCIA-OROVILLA),446908113661813.00,441251941742641.00,31,39.748.442.434.070,-44.231.317.123.387,,,,
5387,PUNTOS DE MEDIDA URBANOS,"94003",S. EZEQUIEL NO-SE(V.TOBALINA-REAL PINTO),446523292871137.00,439499107724248.00,31,-49.464.384.738.085,-12.633.583.516.983,,,,
5165,PUNTOS DE MEDIDA URBANOS,"98023",CTRA. DE BOADILLA O-E (AZOR-CARABIAS),447254357529276.00,434907520995194.00,31,66.197.005.257.091,17.952.797.287.924,,,,
3641,PUNTOS DE MEDIDA URBANOS,"98029",CT.CARABA.-ARAVACA O-E(M502-SANCHIDRIAN),447236538256535.00,434363293039995.00,31,-61.676.477.115.032,13.543.241.723.434,,,,
5163,PUNTOS DE MEDIDA URBANOS,"98030",CT.CARABA.-ARAVACA O-E(M502-SANCHIDRIAN),447230966416237.00,434396385378613.00,31,41.110.849.969.050,82.530.979.562.543,,,,
5161,PUNTOS DE MEDIDA URBANOS,"98032",VILLAVIC.N-S(SEDANO-CT.CARAB-ARAV),447226023266364.00,4344612202104.00,31,-67.940.166.341.346,18.349.471.299.641,,,,
3473,PUNTOS DE MEDIDA URBANOS,"31022",Alcalde Martmn Alzaga E-O(Aguilar de Campoo-Antonio Machado),447955632224101.00,439187072668873.00,31,-29.454.780.783.758,66.303.814.711.397,,,,
4516,PUNTOS DE MEDIDA URBANOS,"31027",ALMIRANTE FCO. MORENO S-N(VALLS FERRER-PABLO IGLESIAS),447862037629385.00,439506119390009.00,31,48.685.639.119.055,12.185.808.654.425,,,,
3920,PUNTOS DE MEDIDA URBANOS,"4014",Alfonso XIII S-N - Carlos Pereira-Ramon y Caja,447828086130293.00,443504285954027.00,31,39.539.013.228.715,-21.080.481.641.832,,,,
3924,PUNTOS DE MEDIDA URBANOS,"4018",Doctor Arce S-N - Estevez-Pl. CataluÒa,447788223167814.00,442429442774682.00,31,47.294.889.294.763,-10.282.896.246.437,,,,
4214,PUNTOS DE MEDIDA URBANOS,"14018",Embajadores N-S - Gta. Embajadores-Moratines,447310357454423.00,440519352211291.00,31,23.447.693.060.718,-58.384.236.125.098,,,,
4218,PUNTOS DE MEDIDA URBANOS,"14022",P∫ Acacias E-O - Embajadores-P∫ Esperanza,447307586080051.00,440258662515017.00,31,13.816.633.508.044,35.700.084.950.202,,,,
4313,PUNTOS DE MEDIDA URBANOS,"16042",Cuesta San Vicente O-E - Bailen-Gran Via,447508971369868.00,439661351260145.00,31,-39.102.686.131.427,-44.224.490.681.251,,,,
5652,PUNTOS DE MEDIDA URBANOS,"62037",Orense N-S - General Yag¸e-Pedro Teixeira,447880188618076.00,441207451384537.00,31,46.679.016.555.730,11.209.881.342.621,,,,
6229,PUNTOS DE MEDIDA URBANOS,"55009",C/. Moscatelar - Mil·n-Pl. Liceo,447890560363157.00,445327672870628.00,31,11.440.564.481.627,-26.813.591.809.084,,,,
6230,PUNTOS DE MEDIDA URBANOS,"55010",C/. Silvano - Colegio Liceo-Moscatelar,447903056520504.00,445539433191193.00,31,-17.179.388.940.122,-44.378.188.007.525,,,,
3688,PUNTOS DE MEDIDA URBANOS,"84015",AV EURO N-S(REUS-AGUACATE),446914265554122.00,437162214089158.00,31,27.990.706.233.969,68.260.234.080.334,,,,
5439,PUNTOS DE MEDIDA URBANOS,"43028", Santiago de Compostela  E-O - Fco. Llorens-Av.Betanzos,448157178402415.00,439723428165022.00,31,39.003.882.566.105,42.427.369.481.538,,,,
6368,PUNTOS DE MEDIDA URBANOS,"59014",C/. Hermanos de Pablo - JosÈ del Hierro-Virgen del Portillo,447685682085553.00,445232215301672.00,31,11.843.937.973.590,-27.721.109.659.914,,,,
6370,PUNTOS DE MEDIDA URBANOS,"59016",C/. Salvador de Madariaga - Virgen de Lourdees-Esteban Mora,447667095800708.00,444346137817778.00,31,-11.249.659.001.032,37.406.394.964.708,,,,
6497,PUNTOS DE MEDIDA URBANOS,"65017",Fuente Carrantona S-N - JosÈ BergamÌn-M-23,447393759730902.00,4467823629062.00,31,-10.310.849.317.286,-27.891.630.166.740,,,,
3929,PUNTOS DE MEDIDA URBANOS,"4024",Gabriel-Galan S-N - Guerrero Mendoza-Ramon y Cajal,447835051601218.00,443189431873844.00,31,10.039.264.695.693,-23.499.564.405.187,,,,
4200,PUNTOS DE MEDIDA URBANOS,"14002",San Sebastian N-S - Huertas - Atocha,447415784109746.00,440596639402905.00,31,-13.035.016.388.077,33.874.707.347.105,,,,
4515,PUNTOS DE MEDIDA URBANOS,"31026",PABLO IGLESIAS O-E(ALMIRANTE FCO. MORENO-NUMANCIA),447867729121983.00,439642604572241.00,31,-50.697.868.260.671,11.048.571.170.833,,,,
3440,PUNTOS DE MEDIDA URBANOS,"31029",MORERAS S-N(RAMIRO MAEZTU-JUAN XXIII),447838228887265.00,439199223973658.00,31,-63.991.432.743.871,-17.674.334.465.503,,,,
5440,PUNTOS DE MEDIDA URBANOS,"43029", RamÛn Castroviejo O-E - Pto.Maspalomas-Av.Betanzos,448145942447079.00,439649368210723.00,31,47.109.015.314.450,-11.215.025.827.465,,,,
5542,PUNTOS DE MEDIDA URBANOS,"61030",Av.Pio XII  N-S - Jerez-Macarena,447961238708684.00,442795136011394.00,31,-38.924.622.518.474,69.170.400.479.891,,,,
5571,PUNTOS DE MEDIDA URBANOS,"61060",P∫ de la Habana N-S - Honduras -Domingo Fern·ndez,447918658382548.00,442337029905434.00,31,28.330.831.834.607,61.668.830.689.610,,,,
6389,PUNTOS DE MEDIDA URBANOS,"64002",Av. Canillejas a Vic·lvaro - Canal de BÛsforo-NÈctar,447702612958262.00,447943317789078.00,31,-57.372.024.350.356,-15.805.839.979.173,,,,
6390,PUNTOS DE MEDIDA URBANOS,"64003",Av. Canillejas a Vic·lvaro - Juli·n Camarillo-Etruria,447663973360996.00,448105090780091.00,31,-18.681.298.807.507,48.339.202.948.540,,,,
4747,PUNTOS DE MEDIDA URBANOS,"24010",GALLUR E-O(ESCALONILLA-GTA.CARMENES),447214788872804.00,437087005466673.00,31,-58.646.596.049.514,17.409.813.974.389,,,,
9936,PUNTOS DE MEDIDA URBANOS,"87028",PERIANA N-S(RUTILO-AV. ROSALES),446879105684798.00,441744914848622.00,31,-44.510.271.511.017,-10.729.773.417.724,,,,
5402,PUNTOS DE MEDIDA URBANOS,"94021",V.TOBALINA S-N(REAL PINTO-S.EZEQUIEL),4465149856344.00,439339366978563.00,31,-47.282.156.023.513,11.376.547.144.117,,,,
7103,PUNTOS DE MEDIDA URBANOS,"30031",SEGOVIA 65. E-O (RONDA SEGOVIA - P: VIRGEN DEL PUERTO),447415899138394.00,439108167938966.00,31,15.888.312.138.593,-34.204.378.081.861,,,,
4326,PUNTOS DE MEDIDA URBANOS,"30032",P: VIRGEN DEL PUERTO. 13 S-N(MANZANARES-SEGOVIA),447404787888007.00,438924992529197.00,31,-27.913.687.721.108,84.505.714.401.589,,,,
4327,PUNTOS DE MEDIDA URBANOS,"30033",PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO),447416311388683.00,438775007175741.00,31,-55.265.377.900.779,-15.727.537.826.563,,,,
5449,PUNTOS DE MEDIDA URBANOS,"43038",Av.Monforte de Lemos E-O(Giro Izqda.Pl.Arteijo),448136250718482.00,440217715481146.00,31,-21.639.277.702.085,-49.172.201.876.541,,,,
4733,PUNTOS DE MEDIDA URBANOS,"93016",Valle de Mena O-E(Valderodrigo-Camino de ganapanes),448037555244658.00,439433748776286.00,31,60.149.389.953.036,13.378.481.705.154,,,,
5203,PUNTOS DE MEDIDA URBANOS,"28004",BARDEGUERAL N-S (GIRO),447837156835444.00,434652356634631.00,31,10.512.430.034.678,24.019.243.769.541,,,,
5947,PUNTOS DE MEDIDA URBANOS,"45001",C/. Hermanos GarcÌa Noblejas - Dr. Cirajas-Vital Aza,447647974271376.00,446140193199412.00,31,-13.501.100.553.104,30.201.864.447.712,,,,
6393,PUNTOS DE MEDIDA URBANOS,"64006",Av. Canillejas a Vic·lvaro - MarÌa Sevilla Diago-J.G¬™. Boutan,447593494869556.00,448257637673269.00,31,51.429.964.194.382,-12.294.949.540.612,,,,
3409,PUNTOS DE MEDIDA URBANOS,"24001",SEPULVEDA N-S(CEBREROS-C.FCO.J. JIMENEZ),44728012222979.00,436117559212214.00,31,16.218.963.635.560,51.549.215.124.705,,,,
4941,PUNTOS DE MEDIDA URBANOS,"38022",AV.POBLADOS O-E(TANATORIO-CTRA. TOLEDO),446968182033246.00,438856127504281.00,31,44.517.574.474.104,-96.770.451.563.208,,,,
5772,PUNTOS DE MEDIDA URBANOS,"97021",Av.Reina Victoria E-O  - Av.Pablo Iglesias -Ib·nez √çbero,447784049313969.00,439996430328316.00,31,10.744.499.544.846,28.325.082.354.568,,,,
4948,PUNTOS DE MEDIDA URBANOS,"38030",E.MONTIJO S-N(POBLADOS-N.S.FATIMA)FRENT,447008846982446.00,436504065126815.00,31,11.853.470.851.932,30.639.265.318.649,,,,
7006,PUNTOS DE MEDIDA URBANOS,"38041",A.R.SACRISTAN E-O(PARTIDA A.R.-ZARZAMOR),44696237000672.00,436731152671208.00,31,-72.463.226.547.983,19.598.779.488.808,,,,
5747,PUNTOS DE MEDIDA URBANOS,"91005",Av. Pio XII E-O (Calle 30 - Av. Burgos),448068898829637.00,442921586023172.00,31,-65.869.425.796.674,-20.259.335.905.832,,,,
4726,PUNTOS DE MEDIDA URBANOS,"93009",Valderodrigo E-O(Valle de Mena-Antonio Machado),44803647573815.00,43915283049977.00,31,11.415.915.213.021,-26.327.774.839.022,,,,
5874,PUNTOS DE MEDIDA URBANOS,"42006",Av. Cardenal Herrera Oria 237 O-E(Isla de Arosa-La MasÛ),448178353787266.00,439412537612473.00,31,-41.215.551.236.141,69.070.834.023.319,,,,
3813,PUNTOS DE MEDIDA URBANOS,"73407",T√ÅCTICO - AV. ARROYOFRESNO. 19 N-S (FUENTELAREINA - CANTALEJO),448103142858631.00,437206882194829.00,31,81.384.370.338.936,18.887.158.026.496,,,,
6577,PUNTOS DE MEDIDA URBANOS,"75403",ISLAS AZORES O-E,448312093204501.00,441820421107751.00,31,-15.365.290.239.209,-39.568.414.094.499,,,,
4850,PUNTOS DE MEDIDA URBANOS,"27033",VILLALONSO SO-NE(REAL PINTO-S.JENARO),446703137288347.00,440181019360878.00,31,-81.867.275.266.381,-26.586.372.097.079,,,,
5247,PUNTOS DE MEDIDA URBANOS,"49034",GRAL. RICARDOS E-O(PEDRO DIEZ-OCA),447145386675845.00,43812610874885.00,31,58.518.025.437.298,-17.288.913.004.305,,,,
10025,PUNTOS DE MEDIDA URBANOS,"49036",OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS,447138051740988.00,437926272316769.00,31,-89.458.446.642.941,-23.810.613.252.347,,,,
6627,PUNTOS DE MEDIDA URBANOS,"79402",C/. Pintor Ignacio Zuloaga - PrÌncipe Carlos-Niceto Alcal· Zamora,44820974540841.00,44485315078963.00,31,-79.838.854.372.465,25.885.174.202.467,,,,
4776,PUNTOS DE MEDIDA URBANOS,"48007",R. YBARRA S-N(D. BARRANCO-M. USERA),447078074417433.00,439736967093651.00,31,27.520.859.642.548,83.696.750.697.001,,,,
3743,PUNTOS DE MEDIDA URBANOS,"60049",Gral.PerÛn E-O - Presidente C·rmona-Cte.Zorita)(Giro E-S),447842760806058.00,440969093865571.00,31,69.285.953.478.330,21.753.783.895.607,,,,
6620,PUNTOS DE MEDIDA URBANOS,"79027",Av. Alcalde Conde Mayalde - PrÌncipe Carlos-Infanta Catalina Micaela,448203579681642.00,444098302127339.00,31,-37.333.121.021.613,81.025.809.043.738,,,,
6621,PUNTOS DE MEDIDA URBANOS,"79028",Av. Alcalde Conde Mayalde - PrÌncipe Carlos-Infanta Catalina Micaela,448214380818851.00,444180277628852.00,31,-34.842.634.744.782,85.655.270.472.439,,,,
5502,PUNTOS DE MEDIDA URBANOS,"60059",P∫de la Habana N-S - GutiÈrrez Solana-Pl.Quito,44781739988123.00,441808092489915.00,31,-51.946.535.485.981,14.802.242.326.596,,,,
6628,PUNTOS DE MEDIDA URBANOS,"79403",C/. Alcalde Aristizabal ManchÛn - Alcalde Henche Plata-Principe Carlos,44824078289061.00,444966082135368.00,31,72.573.200.288.411,-23.000.754.490.910,,,,
6629,PUNTOS DE MEDIDA URBANOS,"79404",C/. Alcalde √Ålvarez de Villaamil - Alcalde Henche Plata-PrÌncipe Carlos,448249702628054.00,444956416614953.00,31,-93.749.524.475.610,-31.028.350.097.106,,,,
5042,PUNTOS DE MEDIDA URBANOS,"49009",G.RICARDOS E-O(ALEJ.SANCHEZ-PEDRO DIEZ),447164205082833.00,438348088259179.00,31,-25.439.881.380.311,-77.682.837.932.582,,,,
5064,PUNTOS DE MEDIDA URBANOS,"96019",OPORTO O-E(ELVAS-PORTALEGRE),447101533165189.00,438577719298264.00,31,-39.209.066.233.901,51.245.121.385.267,,,,
5071,PUNTOS DE MEDIDA URBANOS,"96020",PORTALEGRE S-N(AV. ABRANTES-OPORTO),447091696146298.00,438678274110487.00,31,-37.863.471.421.887,-30.230.640.240.228,,,,
5087,PUNTOS DE MEDIDA URBANOS,"96023",ANT. LEYVA S-N(ALEJANDRO SANCHEZ-S. LUCR,447124287366693.00,439275314803186.00,31,-58.112.839.928.272,17.026.727.725.123,,,,
5085,PUNTOS DE MEDIDA URBANOS,"96024",ANT. LEYVA N-S(S. LUCRECIA-PL.FDEZ.LADRE,447111802377322.00,439242575342696.00,31,-12.089.877.735.053,26.046.036.305.162,,,,
3634,PUNTOS DE MEDIDA URBANOS,"96037",ANTONIO LEYVA S-N (ARLANZA-GUADALETE),447124642440686.00,439280383726424.00,31,-43.449.411.721.008,10.413.651.291.290,,,,
3575,PUNTOS DE MEDIDA URBANOS,"96700",OPORTO O-E(ELVAS-PORTALEGRE),447100934250284.00,438600232683952.00,31,-37.766.685.878.964,-28.892.641.993.652,,,,
5025,PUNTOS DE MEDIDA URBANOS,"98001", PTA. DEL ANGEL S-N,447420295489643.00,438236941498933.00,31,40.465.994.719.909,-97.038.659.871.339,,,,
